Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Hyde,,Named Weapon,Balance_PS_TOR_Hyde,MATERIAL,1,1,1,Part_PS_TOR_Material_Hyde,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BODY,2,2,1,Part_PS_COV_Body,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BODY,2,2,1,Part_PS_COV_Body_ForgeAndWater,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BODY ACCESSORY,2,3,1,Part_PS_COV_Body_A,Part_PS_COV_Body,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BODY ACCESSORY,2,3,1,Part_PS_COV_Body_B,Part_PS_COV_Body,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BODY ACCESSORY,2,3,1,Part_PS_COV_Body_C,Part_PS_COV_Body,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BARREL,1,1,1,Part_PS_COV_Barrel_Hydrafrost,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BARREL ACCESSORY,1,2,1,Part_PS_COV_Barrel_01_B,,"Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03, Part_PS_COV_Barrel_ETech"
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,BARREL ACCESSORY,1,2,1,Part_PS_COV_Barrel_01_A,,"Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03, Part_PS_COV_Barrel_ETech"
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,STARTER,1,1,1,Part_PS_COV_Starter_02,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,ACCESSORY,1,1,1,Part_PS_COV_Accessory_01,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,ACCESSORY,1,1,1,Part_PS_COV_Accessory_02,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,ACCESSORY,1,1,1,Part_PS_COV_Accessory_03,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,ACCESSORY,1,1,1,Part_PS_COV_Accessory_04,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,ACCESSORY,1,1,1,Part_PS_COV_Accessory_05,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,GRIP,1,1,1,Part_PS_COV_Grip_01,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,GRIP,1,1,1,Part_PS_COV_Grip_02,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,GRIP,1,1,1,Part_PS_COV_Grip_02,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,STOCK,1,1,1,None,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,STOCK,1,1,1,Part_PS_COV_Stock_01,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,STOCK,1,1,1,Part_PS_COV_Stock_02,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,SCOPE,1,1,0.75,Part_PS_COV_Scope_01,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,SCOPE,1,1,1,Part_PS_COV_Scope_02,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,SCOPE,1,1,1,Part_PS_COV_Scope_03,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,SCOPE,1,1,1,Part_PS_COV_Scope_04,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,ELEMENTAL,1,1,1,Part_PS_COV_Ele_Cryo,,
Hydrafrost,,Named Weapon,Balance_PS_COV_Hydrafrost,MATERIAL,1,1,1,Part_PS_COV_Material_Hydrafrost,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,BODY,1,1,1,Part_PS_MAL_Body,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,BODY 2,1,1,1,Part_PS_MAL_Body_01,Part_PS_MAL_Body,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,BARREL,1,1,1,Part_PS_MAL_Barrel_HyperHydrator,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,BARREL ACCESSORY,2,2,1,Part_PS_MAL_Barrel_02_C,,"Part_PS_MAL_Barrel_01, Part_PS_MAL_Barrel_03, Part_PS_MAL_Barrel_ETech"
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,BARREL ACCESSORY,2,2,1,Part_PS_MAL_Barrel_02_B,,"Part_PS_MAL_Barrel_01, Part_PS_MAL_Barrel_03, Part_PS_MAL_Barrel_ETech"
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,GRIP,1,1,1,Part_PS_MAL_Grip_04,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,HAMMER,1,1,1,Part_PS_MAL_Hammer_01,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,MAGAZINE,1,1,1,Part_PS_MAL_Mag_02,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,SCOPE,1,1,1,Part_PS_MAL_Scope_02,,
Hyper-Hydrator,,Named Weapon,Balance_PS_MAL_HyperHydrator,MATERIAL,1,1,1,Part_PS_MAL_Material_HyperHydrator,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BODY,1,1,1,Part_HW_TOR_Body,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BODY ACCESSORY,2,2,1,Part_HW_TOR_Body_A,Part_HW_TOR_Body,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BODY ACCESSORY,2,2,1,Part_HW_TOR_Body_B,Part_HW_TOR_Body,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BARREL,1,1,1,Part_HW_TOR_Barrel_IceAge,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BARREL ACCESSORY,1,3,1,Part_HW_TOR_Barrel_01_A,,"Part_HW_TOR_Barrel_02, Part_HW_TOR_Barrel_02_AI_UseONLY, Part_HW_TOR_Barrel_03, Part_HW_TOR_Barrel_03_AI_UseONLY"
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BARREL ACCESSORY,1,3,1,Part_HW_TOR_Barrel_02_C,,"Part_HW_TOR_Barrel_01, Part_HW_TOR_Barrel_01_AI_UseONLY, Part_HW_TOR_Barrel_03, Part_HW_TOR_Barrel_03_AI_UseONLY"
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,BARREL ACCESSORY,1,3,1,Part_HW_TOR_Barrel_01_C,,"Part_HW_TOR_Barrel_02, Part_HW_TOR_Barrel_02_AI_UseONLY, Part_HW_TOR_Barrel_03, Part_HW_TOR_Barrel_03_AI_UseONLY"
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,GRIP,1,1,1,Part_HW_TOR_Grip_01,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,GRIP,1,1,1,Part_HW_TOR_Grip_02,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,GRIP,1,1,1,Part_HW_TOR_Grip_03,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,MAGAZINE,1,1,1,Part_HW_TOR_Mag_01,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,MAGAZINE,1,1,1,Part_HW_TOR_Mag_02,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,MAGAZINE,1,1,1,Part_HW_TOR_Mag_03,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK,1,1,1,Part_HW_TOR_Tail_01,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK,1,1,1,Part_HW_TOR_Tail_02,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK,1,1,1,Part_HW_TOR_Tail_03,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK ACCESSORY,1,2,1,Part_HW_TOR_Tail_01_A,Part_HW_TOR_Tail_01,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK ACCESSORY,1,2,1,Part_HW_TOR_Tail_01_B,Part_HW_TOR_Tail_01,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK ACCESSORY,1,2,1,Part_HW_TOR_Tail_02_A,Part_HW_TOR_Tail_02,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK ACCESSORY,1,2,1,Part_HW_TOR_Tail_02_B,Part_HW_TOR_Tail_02,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,STOCK ACCESSORY,1,2,1,Part_HW_TOR_Tail_03_B,Part_HW_TOR_Tail_03,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,SCOPE,1,1,1,Part_HW_TOR_Scope_01,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,SCOPE,1,1,1,Part_HW_TOR_Scope_02,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,SCOPE,1,1,1,Part_HW_TOR_Scope_03,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,ELEMENTAL,1,1,1,Part_HW_TOR_Ele_Cryo,,
Ice Age,,Named Weapon,Balance_HW_TOR_IceAge,MATERIAL,1,1,1,Part_HW_TOR_Material_Nukem,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BODY,1,1,1,Part_PS_MAL_Body,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BODY 2,1,1,1,Part_PS_MAL_Body_01,Part_PS_MAL_Body,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BODY 2,1,1,1,Part_PS_MAL_Body_02,Part_PS_MAL_Body,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BODY 2,1,1,1,Part_PS_MAL_Body_03,Part_PS_MAL_Body,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BARREL,1,1,1,Part_PS_MAL_Barrel_IcePick,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BARREL ACCESSORY,2,3,1,Part_PS_MAL_Barrel_02_A,,"Part_PS_MAL_Barrel_01, Part_PS_MAL_Barrel_03, Part_PS_MAL_Barrel_ETech"
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BARREL ACCESSORY,2,3,1,Part_PS_MAL_Barrel_02_B,,"Part_PS_MAL_Barrel_01, Part_PS_MAL_Barrel_03, Part_PS_MAL_Barrel_ETech"
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,BARREL ACCESSORY,2,3,1,Part_PS_MAL_Barrel_02_C,,"Part_PS_MAL_Barrel_01, Part_PS_MAL_Barrel_03, Part_PS_MAL_Barrel_ETech"
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,GRIP,1,1,1,Part_PS_MAL_Grip_01,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,GRIP,1,1,1,Part_PS_MAL_Grip_02,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,GRIP,1,1,1,Part_PS_MAL_Grip_03,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,GRIP,1,1,1,Part_PS_MAL_Grip_04,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,GRIP,1,1,1,Part_PS_MAL_Grip_05,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,HAMMER,1,1,1,Part_PS_MAL_Hammer_01,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,HAMMER,1,1,1,Part_PS_MAL_Hammer_02,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,HAMMER,1,1,1,Part_PS_MAL_Hammer_03,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,HAMMER,1,1,1,Part_PS_MAL_Hammer_04,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,HAMMER,1,1,0.5,Part_PS_MAL_Hammer_05,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MAGAZINE,1,1,1,Part_PS_MAL_Mag_01,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MAGAZINE,1,1,1,Part_PS_MAL_Mag_02,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MAGAZINE,1,1,1,Part_PS_MAL_Mag_03,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MAGAZINE ACCESSORY,1,1,1,Part_PS_MAL_Mag_01_A,Part_PS_MAL_Mag_01,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MAGAZINE ACCESSORY,1,1,1,Part_PS_MAL_Mag_02_A,Part_PS_MAL_Mag_02,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MAGAZINE ACCESSORY,1,1,1,Part_PS_MAL_Mag_03_A,Part_PS_MAL_Mag_03,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,SCOPE,1,1,1,Part_PS_MAL_Scope_01,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,SCOPE,1,1,1,Part_PS_MAL_Scope_02,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,SCOPE,1,1,1,Part_PS_MAL_Scope_03,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,SCOPE,1,1,0.5,None,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL,1,1,1,Part_PS_MAL_Elemental_Primary_Corr,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL,1,1,1,Part_PS_MAL_Elemental_Primary_Cryo,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL,1,1,1,Part_PS_MAL_Elemental_Primary_Fire,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL,1,1,1,Part_PS_MAL_Elemental_Primary_Shock,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL,1,1,1,Part_PS_MAL_Elemental_Primary_Radiation,,
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL 2,1,1,1,Part_PS_MAL_Elemental_Secondary_Corr,"Part_PS_MAL_Elemental_Primary_Cryo, Part_PS_MAL_Elemental_Primary_Fire, Part_PS_MAL_Elemental_Primary_Radiation, Part_PS_MAL_Elemental_Primary_Shock",
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL 2,1,1,1,Part_PS_MAL_Elemental_Secondary_Cryo,"Part_PS_MAL_Elemental_Primary_Corr, Part_PS_MAL_Elemental_Primary_Fire, Part_PS_MAL_Elemental_Primary_Radiation, Part_PS_MAL_Elemental_Primary_Shock",
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL 2,1,1,1,Part_PS_MAL_Elemental_Secondary_Fire,"Part_PS_MAL_Elemental_Primary_Corr, Part_PS_MAL_Elemental_Primary_Cryo, Part_PS_MAL_Elemental_Primary_Radiation, Part_PS_MAL_Elemental_Primary_Shock",
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL 2,1,1,1,Part_PS_MAL_Elemental_Secondary_Shock,"Part_PS_MAL_Elemental_Primary_Corr, Part_PS_MAL_Elemental_Primary_Cryo, Part_PS_MAL_Elemental_Primary_Fire, Part_PS_MAL_Elemental_Primary_Radiation",
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,ELEMENTAL 2,1,1,1,Part_PS_MAL_Elemental_Secondary_Radiation,"Part_PS_MAL_Elemental_Primary_Corr, Part_PS_MAL_Elemental_Primary_Cryo, Part_PS_MAL_Elemental_Primary_Fire, Part_PS_MAL_Elemental_Primary_Shock",
Ice Pick,,Named Weapon,Balance_PS_MAL_IcePick,MATERIAL,1,1,1,Part_PS_MAL_Material_IcePick,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,BODY,1,1,1,Part_AR_JAK_Body,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,TRIGGER,1,1,1,Part_AR_JAK_Trigger_01,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,BARREL,1,1,1,Part_AR_JAK_Barrel_CoolBeans,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,ELEMENTAL,2,3,1,Part_AR_JAK_CoolBeans_Ele_Cryo,Part_AR_JAK_Barrel_CoolBeans,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,BOLT,1,1,1,Part_AR_JAK_Bolt_01,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,BOLT,1,1,1,Part_AR_JAK_Bolt_02,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,BOLT,1,1,1,Part_AR_JAK_Bolt_03,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,MAGAZINE,1,1,1,Part_AR_JAK_Mag_03,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_01,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_02,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_03,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_04,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK,1,1,1,Part_AR_JAK_Stock_01,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK,1,1,1,Part_AR_JAK_Stock_02,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK,1,1,1,Part_AR_JAK_Stock_03,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK,1,1,1,Part_AR_JAK_Stock_04,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK,1,1,1,Part_AR_JAK_Stock_05,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK ACCESSORY,1,1,0.5,None,,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_01,Part_AR_JAK_Stock_01,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_02,Part_AR_JAK_Stock_02,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_03,Part_AR_JAK_Stock_03,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_04,Part_AR_JAK_Stock_04,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_05,Part_AR_JAK_Stock_05,
Icebreaker,,Named Weapon,Balance_AR_JAK_CoolBeans,MATERIAL,1,1,1,Part_AR_JAK_Material_CoolBeans,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BODY,1,1,1,Part_SG_Hyp_Body_01,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BODY ACCESSORY,2,3,1,Part_SG_Hyp_Body_01_A,Part_SG_Hyp_Body_01,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BODY ACCESSORY,2,3,1,Part_SG_Hyp_Body_01_B,Part_SG_Hyp_Body_01,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BODY ACCESSORY,2,3,1,Part_SG_Hyp_Body_01_C,Part_SG_Hyp_Body_01,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BARREL,1,1,1,Part_SG_Hyp_Barrel_IceBurger,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BARREL ACCESSORY,2,3,1,Part_SG_Hyp_Barrel_03_A_Iceburger,Part_SG_Hyp_Barrel_IceBurger,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BARREL ACCESSORY,2,3,1,Part_SG_Hyp_Barrel_03_B,,"Part_SG_Hyp_Barrel_01, Part_SG_Hyp_Barrel_02"
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,BARREL ACCESSORY,2,3,1,Part_SG_Hyp_Barrel_03_C,,"Part_SG_Hyp_Barrel_01, Part_SG_Hyp_Barrel_02"
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_01,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_02,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_03,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_04,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,GRIP,1,1,1.5,Part_SG_Hyp_Grip_02,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,GRIP,1,1,1,Part_SG_Hyp_Grip_03,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,GRIP,1,1,1.5,Part_SG_Hyp_Grip_04,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,MAGAZINE,1,1,1,Part_SG_Hyp_Mag_01,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,MAGAZINE,1,1,1,Part_SG_Hyp_Mag_02,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,MAGAZINE,1,1,1,Part_SG_Hyp_Mag_03,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SCOPE,1,1,1,Part_SG_Hyp_Scope_01,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SCOPE,1,1,1,Part_SG_Hyp_Scope_02,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SCOPE,1,1,1,Part_SG_Hyp_Scope_03,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SCOPE,1,1,0.2,None,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,ELEMENTAL,1,1,0.25,Part_SG_Hyp_Ele_Fire,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SHIELD TYPE,1,1,1,Part_SG_Hyp_Shield_01,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SHIELD TYPE,1,1,1,Part_SG_Hyp_Shield_02,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SHIELD TYPE,1,1,1,Part_SG_Hyp_Shield_03,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,SHIELD TYPE,1,1,1,Part_SG_Hyp_Shield_04,,
Iceburger,,Named Weapon,Balance_SG_HYP_IceBurger,MATERIAL,1,1,1,Part_SG_Hyp_Material_IceBurger,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,BODY,1,1,1,Part_PS_VLA_Body,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SLIDE,1,1,1,Part_PS_VLA_Slide_01,Part_PS_VLA_Body,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SLIDE,1,1,1,Part_PS_VLA_Slide_02,Part_PS_VLA_Body,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SLIDE,1,1,1,Part_PS_VLA_Slide_03,Part_PS_VLA_Body,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,BARREL,1,1,1,Part_PS_VLA_Barrel_Infiniti,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,BARREL ACCESSORY,2,3,1,Part_PS_VLA_Barrel_01_A,,"Part_PS_VLA_Barrel_02, Part_PS_VLA_Barrel_03, Part_PS_VLA_Barrel_ETech"
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,MAGAZINE RECEIVER,1,1,1,Part_PS_VLA_MagType_02,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,CAPS,1,1,1,Part_PS_VLA_SlideCap_01,Part_PS_VLA_Slide_01,"Part_PS_VLA_MagType_01, Part_PS_VLA_MagType_02"
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,CAPS,1,1,1,Part_PS_VLA_SlideCap_03,Part_PS_VLA_Slide_03,"Part_PS_VLA_MagType_01, Part_PS_VLA_MagType_02"
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,MAGAZINE,1,1,1,Part_PS_VLA_Mag_02_A_Infiniti,Part_PS_VLA_MagType_02,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,GRIP,1,1,1,Part_PS_VLA_Grip_01,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,GRIP,1,1,1,Part_PS_VLA_Grip_02,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,GRIP,1,1,1,Part_PS_VLA_Grip_03,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,RAIL,1,1,1,Part_PS_VLA_Rail_01,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,RAIL,1,1,1,Part_PS_VLA_Rail_02,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,RAIL,1,1,1,Part_PS_VLA_Rail_03,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SCOPE,1,1,1,Part_PS_VLA_Scope_01,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SCOPE,1,1,1,Part_PS_VLA_Scope_02,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SCOPE,1,1,1,Part_PS_VLA_Scope_03,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,SCOPE,1,1,1,Part_PS_VLA_Scope_04,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,DOUBLE BARREL,1,1,1,Part_PS_VLA_Underbarrel_01,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,ELEMENTAL,1,1,1.8,None,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Corr,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Cryo,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Fire,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Shock,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,ELEMENTAL,1,1,0.25,Part_PS_VLA_Ele_Radiation,,
Infinity,,Named Weapon,Balance_PS_VLA_Infiniti,MATERIAL,1,1,1,Part_PS_VLA_Material_Infiniti,,
Insider,,Named Weapon,Balance_SG_MAL_ETech_Insider,BODY,1,1,1,Part_SG_MAL_Body,,
Insider,,Named Weapon,Balance_SG_MAL_ETech_Insider,BODY ACCESSORY,2,3,1,Part_SG_MAL_Body_A,Part_SG_MAL_Body,
Insider,,Named Weapon,Balance_SG_MAL_ETech_Insider,BODY ACCESSORY,2,3,1,Part_SG_MAL_Body_B,Part_SG_MAL_Body,
Insider,,Named Weapon,Balance_SG_MAL_ETech_Insider,BODY ACCESSORY,2,3,1,Part_SG_MAL_Body_C,Part_SG_MAL_Body,
Insider,,Named Weapon,Balance_SG_MAL_ETech_Insider,ALIEN BARREL,1,1,1,Part_SG_MAL_Barrel_Insider,,
