Type/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_Movespeed,,
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_MeleeDamage,,Artifact_Part_Stats_Ravaging
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_BleedoutMoveSpeed,,
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_BleedoutDuration,,Artifact_Part_Stats_Unyielding
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_XPMultiplier,,
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_AreaDamage,,Artifact_Part_Stats_Ravaging
Shlooter,05/Legendary,InvBalD_Artifact_Shlooter,SECONDARY,1,2,1,Artifact_Part_Stats_ActionSkillCooldown,,Artifact_Part_Stats_LongLasting
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,LEGENDARY ABILITY,1,1,1,Artifact_Part_Ability_SplatterGun,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_RearEnder,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_BloodFrenzy,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_ElectricSlide,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_ElementalOrigin,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_FleshMelter,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_IceSpiker,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_Cauterizer,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_LootExpander,,"Artifact_Part_Rarity_Common, Artifact_Part_Rarity_Uncommon"
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_ShatterRig,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_FastHands,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_LastStand,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_HotDrop,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_MindMelt,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_SparkPlug,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_ToxicRevenger,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_Radiodead,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_Snowdrift,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_CausticCoast,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_FireStone,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_CryoStone,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_CorrosiveStone,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_ShockStone,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_RadiationStone,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_KnifeDrain,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,ABILITY,1,1,1,Artifact_Part_Ability_AtomBalm,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_DeadEye,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Greasy,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Breaching,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_HollowPoint,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_LongRange,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Hulking,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Grenadier,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Precision,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Quickdraw,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Loaded,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Stalwart,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Vigorous,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Asbestos,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Grounded,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Durable,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Insulated,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_LeadCoated,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Lustrous,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Brawler,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_LongLasting,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Unyielding,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Lucky,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Ravaging,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Hasty,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Zappy,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Melty,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Spicy,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Frozen,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,PRIMARY,1,1,1,Artifact_Part_Stats_Contaminated,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_FireDamage_2,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ShockDamage,,Artifact_Part_Stats_Zappy
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveDamage,,Artifact_Part_Stats_Melty
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_CryoDamage_2,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationDamage,,Artifact_Part_Stats_Melty
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_FireResist,,Artifact_Part_Stats_Asbestos
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ShockResist,,Artifact_Part_Stats_Grounded
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveResist,,Artifact_Part_Stats_Durable
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_CryoResist,,Artifact_Part_Stats_Insulated
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationResist,,Artifact_Part_Stats_LeadCoated
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_FireDoTChance,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ShockDoTChance,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveDoTChance,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_CryoEfficiency,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationDoTChance,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_Accuracy,,Artifact_Part_Stats_Precision
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ReloadSpeed,,Artifact_Part_Stats_Quickdraw
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_MagazineSize,,"Artifact_Part_Stats_ATLAS, Artifact_Part_Stats_Jakobs1, Artifact_Part_Stats_Loaded, Artifact_Part_Stats_Tediore, Artifact_Part_Stats_Vladof"
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_MaxShieldCapacity,,Artifact_Part_Stats_Stalwart
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeDelay,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeRate,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_MaxHealth,,Artifact_Part_Stats_Vigorous
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_HealthRegen,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_Movespeed,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_MeleeDamage,,Artifact_Part_Stats_Ravaging
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutMoveSpeed,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutDuration,,Artifact_Part_Stats_Unyielding
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_XPMultiplier,,
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_AreaDamage,,Artifact_Part_Stats_Ravaging
Splatter Gun (dedicated drop only),05/Legendary,InvBalD_Artifact_SplatterGun,SECONDARY,2,2,1,Artifact_Part_Stats_ActionSkillCooldown,,Artifact_Part_Stats_LongLasting
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,RARITY,1,1,1,Artifact_Part_Rarity_Legendary,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,LEGENDARY ABILITY,1,1,1,Artifact_Part_Ability_StaticTouch,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_RearEnder,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_BloodFrenzy,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_ElectricSlide,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_ElementalOrigin,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_FleshMelter,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_IceSpiker,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_Cauterizer,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_LootExpander,,"Artifact_Part_Rarity_Common, Artifact_Part_Rarity_Uncommon"
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_ShatterRig,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_FastHands,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_LastStand,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_HotDrop,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_MindMelt,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_SparkPlug,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_ToxicRevenger,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_Radiodead,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_Snowdrift,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_CausticCoast,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_FireStone,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_CryoStone,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_CorrosiveStone,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_ShockStone,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_RadiationStone,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_KnifeDrain,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,ABILITY,1,1,1,Artifact_Part_Ability_AtomBalm,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_DeadEye,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Greasy,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Breaching,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_HollowPoint,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_LongRange,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Hulking,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Grenadier,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Precision,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Quickdraw,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Loaded,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Stalwart,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Vigorous,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Asbestos,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Grounded,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Durable,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Insulated,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_LeadCoated,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Lustrous,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Brawler,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_LongLasting,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Unyielding,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Lucky,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Ravaging,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Hasty,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Zappy,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Melty,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Spicy,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Frozen,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,PRIMARY,1,1,1,Artifact_Part_Stats_Contaminated,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_FireDamage_2,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_ShockDamage,,Artifact_Part_Stats_Zappy
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveDamage,,Artifact_Part_Stats_Melty
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_CryoDamage_2,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationDamage,,Artifact_Part_Stats_Melty
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_FireResist,,Artifact_Part_Stats_Asbestos
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_ShockResist,,Artifact_Part_Stats_Grounded
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveResist,,Artifact_Part_Stats_Durable
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_CryoResist,,Artifact_Part_Stats_Insulated
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationResist,,Artifact_Part_Stats_LeadCoated
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_FireDoTChance,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_ShockDoTChance,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_CorrosiveDoTChance,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_CryoEfficiency,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_RadiationDoTChance,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_Accuracy,,Artifact_Part_Stats_Precision
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_ReloadSpeed,,Artifact_Part_Stats_Quickdraw
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_MagazineSize,,"Artifact_Part_Stats_ATLAS, Artifact_Part_Stats_Jakobs1, Artifact_Part_Stats_Loaded, Artifact_Part_Stats_Tediore, Artifact_Part_Stats_Vladof"
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_MaxShieldCapacity,,Artifact_Part_Stats_Stalwart
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeDelay,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_ShieldRechargeRate,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_MaxHealth,,Artifact_Part_Stats_Vigorous
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_HealthRegen,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_Movespeed,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_MeleeDamage,,Artifact_Part_Stats_Ravaging
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutMoveSpeed,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_BleedoutDuration,,Artifact_Part_Stats_Unyielding
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_XPMultiplier,,
Static Charge (dedicated drop only),05/Legendary,InvBalD_Artifact_StaticTouch,SECONDARY,2,2,1,Artifact_Part_Stats_AreaDamage,,Artifact_Part_Stats_Ravaging
